date,price,year,month,quarter,month_sin,month_cos,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,momentum_1,momentum_3,pct_change_1,pct_change_3,ewm_3,ewm_6,price_to_roll3,price_to_roll12,volatility_3
1890-12-01,18.94,1890,12,4,-2.4492935982947064e-16,1.0,18.94,18.94,18.94,18.94,18.93,18.94,0.0,18.94,0.0,18.93916666666667,0.0028867513459648027,0.0,0.0,0.0,0.0,18.939995118379592,18.93975741557902,1.0,1.0000440005280062,0.0
1891-01-01,18.96,1891,1,1,0.49999999999999994,0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,0.0,18.94,0.0,18.94,0.0,0.019999999999999574,0.019999999999999574,0.001055966209081216,0.001055966209081216,18.9399975591898,18.939826725413585,1.0010559662090812,1.0010559662090812,0.0
1891-02-01,18.96,1891,2,1,0.8660254037844386,0.5000000000000001,18.96,18.94,18.94,18.94,18.94,18.94666666666667,0.0115470053837915,18.94333333333333,0.008164965809270995,18.941666666666666,0.005773502691908674,0.0,0.019999999999999574,0.0,0.001055966209081216,18.9499987795949,18.94559051815256,1.000703729767769,1.0009678838539375,0.0115470053837915
1891-03-01,18.96,1891,3,1,1.0,6.123233995736766e-17,18.96,18.96,18.94,18.94,18.94,18.953333333333337,0.011547005383790217,18.94666666666667,0.010327955589878451,18.94333333333333,0.007784989441626079,0.0,0.019999999999999574,0.0,0.001055966209081216,18.95499938979745,18.949707512966114,1.0003517411185365,1.0008798169980646,0.011547005383790217
1891-04-01,18.96,1891,4,2,0.8660254037844387,-0.4999999999999998,18.96,18.96,18.96,18.94,18.94,18.96,0.0,18.950000000000003,0.010954451150092668,18.945,0.009045340337343598,0.0,0.0,0.0,0.0,18.957499694898726,18.952648223547225,1.0,1.0007917656373713,0.0
1891-05-01,18.96,1891,5,2,0.49999999999999994,-0.8660254037844387,18.96,18.96,18.96,18.94,18.94,18.96,0.0,18.953333333333337,0.010327955589871572,18.94666666666667,0.009847319278357953,0.0,0.0,0.0,0.0,18.95874984744936,18.954748731105163,1.0,1.000703729767769,0.0
1891-06-01,18.96,1891,6,2,1.2246467991473532e-16,-1.0,18.96,18.96,18.96,18.94,18.94,18.96,0.0,18.956666666666667,0.008164965809253591,18.948333333333334,0.010298573010901294,0.0,0.0,0.0,0.0,18.95937492372468,18.956249093646544,1.0,1.0006157093851702,0.0
1891-07-01,18.96,1891,7,3,-0.4999999999999997,-0.8660254037844388,18.96,18.96,18.96,18.96,18.94,18.96,0.0,18.96,0.0,18.950000000000003,0.010444659357356188,0.0,0.0,0.0,0.0,18.95968746186234,18.957320781176104,1.0,1.0005277044854881,0.0
1891-08-01,18.96,1891,8,3,-0.8660254037844385,-0.5000000000000004,18.96,18.96,18.96,18.96,18.94,18.96,0.0,18.96,0.0,18.951666666666668,0.0102985730109055,0.0,0.0,0.0,0.0,18.95984373093117,18.958086272268645,1.0,1.000439715064638,0.0
1891-09-01,18.96,1891,9,3,-1.0,-1.8369701987210297e-16,18.96,18.96,18.96,18.96,18.94,18.96,0.0,18.96,0.0,18.953333333333337,0.009847319278366753,0.0,0.0,0.0,0.0,18.959921865465585,18.95863305162046,1.0,1.0003517411185365,0.0
1891-10-01,18.96,1891,10,4,-0.8660254037844386,0.5000000000000001,18.96,18.96,18.96,18.96,18.94,18.96,0.0,18.96,0.0,18.955000000000002,0.00904534033735797,0.0,0.0,0.0,0.0,18.95996093273279,18.959023608300328,1.0,1.000263782643102,0.0
1891-11-01,18.96,1891,11,4,-0.5000000000000004,0.8660254037844384,18.96,18.96,18.96,18.96,18.94,18.96,0.0,18.96,0.0,18.956666666666667,0.007784989441648345,0.0,0.0,0.0,0.0,18.959980466366396,18.959302577357377,1.0,1.0001758396342535,0.0
1891-12-01,18.96,1891,12,4,-2.4492935982947064e-16,1.0,18.96,18.96,18.96,18.96,18.94,18.96,0.0,18.96,0.0,18.958333333333332,0.005773502691946765,0.0,0.0,0.0,0.0,18.9599902331832,18.959501840969555,1.0,1.0000879120879123,0.0
1892-01-01,18.96,1892,1,1,0.49999999999999994,0.8660254037844387,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.9599951165916,18.95964417212111,1.0,1.0,0.0
1892-02-01,18.96,1892,2,1,0.8660254037844386,0.5000000000000001,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.9599975582958,18.959745837229363,1.0,1.0,0.0
1892-03-01,18.96,1892,3,1,1.0,6.123233995736766e-17,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959998779147902,18.95981845516383,1.0,1.0,0.0
1892-04-01,18.96,1892,4,2,0.8660254037844387,-0.4999999999999998,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.95999938957395,18.959870325117024,1.0,1.0,0.0
1892-05-01,18.96,1892,5,2,0.49999999999999994,-0.8660254037844387,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999694786976,18.95990737508359,1.0,1.0,0.0
1892-06-01,18.96,1892,6,2,1.2246467991473532e-16,-1.0,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.95999984739349,18.95993383934542,1.0,1.0,0.0
1892-07-01,18.96,1892,7,3,-0.4999999999999997,-0.8660254037844388,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999923696746,18.959952742389586,1.0,1.0,0.0
1892-08-01,18.96,1892,8,3,-0.8660254037844385,-0.5000000000000004,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999961848375,18.95996624456399,1.0,1.0,0.0
1892-09-01,18.96,1892,9,3,-1.0,-1.8369701987210297e-16,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999980924188,18.959975888974277,1.0,1.0,0.0
1892-10-01,18.96,1892,10,4,-0.8660254037844386,0.5000000000000001,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999990462094,18.95998277783877,1.0,1.0,0.0
1892-11-01,18.96,1892,11,4,-0.5000000000000004,0.8660254037844384,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999995231048,18.959987698456267,1.0,1.0,0.0
1892-12-01,18.96,1892,12,4,-2.4492935982947064e-16,1.0,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999997615526,18.95999121318305,1.0,1.0,0.0
1893-01-01,18.96,1893,1,1,0.49999999999999994,0.8660254037844387,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999998807763,18.959993723702176,1.0,1.0,0.0
1893-02-01,18.96,1893,2,1,0.8660254037844386,0.5000000000000001,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999403884,18.959995516930125,1.0,1.0,0.0
1893-03-01,18.96,1893,3,1,1.0,6.123233995736766e-17,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999701942,18.959996797807232,1.0,1.0,0.0
1893-04-01,18.96,1893,4,2,0.8660254037844387,-0.4999999999999998,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.95999999985097,18.959997712719453,1.0,1.0,0.0
1893-05-01,18.96,1893,5,2,0.49999999999999994,-0.8660254037844387,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999925486,18.95999836622818,1.0,1.0,0.0
1893-06-01,18.96,1893,6,2,1.2246467991473532e-16,-1.0,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999962744,18.95999883302013,1.0,1.0,0.0
1893-07-01,18.96,1893,7,3,-0.4999999999999997,-0.8660254037844388,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.95999999998137,18.95999916644295,1.0,1.0,0.0
1893-08-01,18.96,1893,8,3,-0.8660254037844385,-0.5000000000000004,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999990686,18.959999404602108,1.0,1.0,0.0
1893-09-01,18.96,1893,9,3,-1.0,-1.8369701987210297e-16,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999995343,18.95999957471579,1.0,1.0,0.0
1893-10-01,18.96,1893,10,4,-0.8660254037844386,0.5000000000000001,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.95999999999767,18.959999696225566,1.0,1.0,0.0
1893-11-01,18.96,1893,11,4,-0.5000000000000004,0.8660254037844384,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999998836,18.95999978301826,1.0,1.0,0.0
1893-12-01,18.96,1893,12,4,-2.4492935982947064e-16,1.0,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,0.0,0.0,0.0,0.0,18.959999999999418,18.959999845013044,1.0,1.0,0.0
1894-01-01,18.94,1894,1,1,0.49999999999999994,0.8660254037844387,18.96,18.96,18.96,18.96,18.96,18.96,0.0,18.96,0.0,18.96,0.0,-0.019999999999999574,-0.019999999999999574,-0.001054852320675037,-0.001054852320675037,18.95999999999971,18.95999988929503,0.998945147679325,0.998945147679325,0.0
1894-02-01,18.94,1894,2,1,0.8660254037844386,0.5000000000000001,18.94,18.96,18.96,18.96,18.96,18.953333333333333,0.011547005383792781,18.956666666666667,0.008164965809251995,18.958333333333332,0.005773502691945693,0.0,-0.019999999999999574,0.0,-0.001054852320675037,18.949999999999854,18.954285635210738,0.9992965177629266,0.9990329670329672,0.011547005383792781
1894-03-01,18.94,1894,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.96,18.96,18.96,18.94666666666667,0.011547005383797652,18.953333333333333,0.010327955589869047,18.956666666666667,0.007784989441645997,0.0,-0.019999999999999574,0.0,-0.001054852320675037,18.94499999999993,18.950204025150526,0.9996481351161154,0.9991208018287322,0.011547005383797652
1894-04-01,18.94,1894,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.96,18.96,18.94,0.0,18.95,0.010954451150089101,18.955000000000002,0.009045340337353961,0.0,0.0,0.0,0.0,18.942499999999967,18.947288589393235,1.0,0.9992086520706938,0.0
1894-05-01,18.94,1894,5,2,0.49999999999999994,-0.8660254037844387,18.94,18.94,18.94,18.96,18.96,18.94,0.0,18.94666666666667,0.010327955589873407,18.953333333333333,0.009847319278360647,0.0,0.0,0.0,0.0,18.941249999999982,18.945206135280884,1.0,0.9992965177629266,0.0
1894-06-01,18.94,1894,6,2,1.2246467991473532e-16,-1.0,18.94,18.94,18.94,18.96,18.96,18.94,0.0,18.94333333333333,0.008164965809263017,18.951666666666668,0.01029857301089697,0.0,0.0,0.0,0.0,18.94062499999999,18.943718668057777,1.0,0.9993843989095066,0.0
1894-07-01,18.94,1894,7,3,-0.4999999999999997,-0.8660254037844388,18.94,18.94,18.94,18.94,18.96,18.94,0.0,18.94,0.0,18.950000000000003,0.010444659357345122,0.0,0.0,0.0,0.0,18.940312499999997,18.94265619146984,1.0,0.9994722955145118,0.0
1894-08-01,18.94,1894,8,3,-0.8660254037844385,-0.5000000000000004,18.94,18.94,18.94,18.94,18.96,18.94,0.0,18.94,0.0,18.948333333333334,0.010298573010887378,0.0,0.0,0.0,0.0,18.94015625,18.941897279621315,1.0,0.9995602075820214,0.0
1894-09-01,18.94,1894,9,3,-1.0,-1.8369701987210297e-16,18.94,18.94,18.94,18.94,18.96,18.94,0.0,18.94,0.0,18.94666666666667,0.009847319278340585,0.0,0.0,0.0,0.0,18.940078125,18.94135519972951,1.0,0.9996481351161154,0.0
1894-10-01,18.94,1894,10,4,-0.8660254037844386,0.5000000000000001,18.94,18.94,18.94,18.94,18.96,18.94,0.0,18.94,0.0,18.945,0.009045340337321626,0.0,0.0,0.0,0.0,18.9400390625,18.940967999806794,1.0,0.9997360781208763,0.0
1894-11-01,18.94,1894,11,4,-0.5000000000000004,0.8660254037844384,18.94,18.94,18.94,18.94,18.96,18.94,0.0,18.94,0.0,18.94333333333333,0.00778498944159699,0.0,0.0,0.0,0.0,18.94001953125,18.940691428433425,1.0,0.9998240366003873,0.0
1894-12-01,18.94,1894,12,4,-2.4492935982947064e-16,1.0,18.94,18.94,18.94,18.94,18.96,18.94,0.0,18.94,0.0,18.941666666666666,0.0057735026918652125,0.0,0.0,0.0,0.0,18.940009765625,18.940493877452447,1.0,0.999912010558733,0.0
1895-01-01,18.93,1895,1,1,0.49999999999999994,0.8660254037844387,18.94,18.94,18.94,18.94,18.94,18.94,0.0,18.94,0.0,18.94,0.0,-0.010000000000001563,-0.010000000000001563,-0.0005279831045407191,-0.0005279831045407191,18.940004882812502,18.940352769608893,0.9994720168954593,0.9994720168954593,0.0
1895-02-01,18.93,1895,2,1,0.8660254037844386,0.5000000000000001,18.93,18.94,18.94,18.94,18.94,18.936666666666667,0.005773502691918693,18.938333333333333,0.004082482904615773,18.93916666666667,0.0028867513458693,0.0,-0.010000000000001563,0.0,-0.0005279831045407191,18.93500244140625,18.937394835434922,0.9996479493046998,0.9995159941919302,0.005773502691918693
1895-03-01,18.93,1895,3,1,1.0,6.123233995736766e-17,18.93,18.93,18.94,18.94,18.94,18.933333333333334,0.0057735026919217705,18.936666666666667,0.005163977794925753,18.938333333333336,0.0038924947207457533,0.0,-0.010000000000001563,0.0,-0.0005279831045407191,18.932501220703124,18.93528202531066,0.9998239436619718,0.99955997535862,0.0057735026919217705
1895-04-01,18.93,1895,4,2,0.8660254037844387,-0.4999999999999998,18.93,18.93,18.93,18.94,18.94,18.93,0.0,18.935000000000002,0.005477225575034983,18.937500000000004,0.004522670168610404,0.0,0.0,0.0,0.0,18.93125061035156,18.933772875221898,1.0,0.9996039603960394,0.0
1895-05-01,18.93,1895,5,2,0.49999999999999994,-0.8660254037844387,18.93,18.93,18.93,18.94,18.94,18.93,0.0,18.933333333333334,0.005163977794924492,18.936666666666667,0.004923659639119352,0.0,0.0,0.0,0.0,18.93062530517578,18.932694910872783,1.0,0.9996479493046998,0.0
1895-06-01,18.93,1895,6,2,1.2246467991473532e-16,-1.0,18.93,18.93,18.93,18.94,18.94,18.93,0.0,18.93166666666667,0.004082482904612581,18.93583333333333,0.0051492865053905205,0.0,0.0,0.0,0.0,18.93031265258789,18.9319249363377,1.0,0.9996919420851121,0.0
1895-07-01,18.93,1895,7,3,-0.4999999999999997,-0.8660254037844388,18.93,18.93,18.93,18.93,18.94,18.93,0.0,18.93,0.0,18.935,0.005222329678615711,0.0,0.0,0.0,0.0,18.930156326293947,18.93137495452693,1.0,0.9997359387377872,0.0
1895-08-01,18.93,1895,8,3,-0.8660254037844385,-0.5000000000000004,18.93,18.93,18.93,18.93,18.94,18.93,0.0,18.93,0.0,18.934166666666666,0.005149286505386313,0.0,0.0,0.0,0.0,18.930078163146973,18.93098211037638,1.0,0.9997799392632367,0.0
1895-09-01,18.93,1895,9,3,-1.0,-1.8369701987210297e-16,18.93,18.93,18.93,18.93,18.94,18.93,0.0,18.93,0.0,18.933333333333334,0.004923659639110552,0.0,0.0,0.0,0.0,18.930039081573486,18.9307015074117,1.0,0.9998239436619718,0.0
1895-10-01,18.93,1895,10,4,-0.8660254037844386,0.5000000000000001,18.93,18.93,18.93,18.93,18.94,18.93,0.0,18.93,0.0,18.9325,0.0045226701685960324,0.0,0.0,0.0,0.0,18.930019540786745,18.930501076722642,1.0,0.9998679519345041,0.0
1895-11-01,18.93,1895,11,4,-0.5000000000000004,0.8660254037844384,18.93,18.93,18.93,18.93,18.94,18.93,0.0,18.93,0.0,18.93166666666667,0.003892494720723489,0.0,0.0,0.0,0.0,18.930009770393372,18.930357911944743,1.0,0.9999119640813451,0.0
1895-12-01,18.93,1895,12,4,-2.4492935982947064e-16,1.0,18.93,18.93,18.93,18.93,18.94,18.93,0.0,18.93,0.0,18.930833333333336,0.002886751345831773,0.0,0.0,0.0,0.0,18.930004885196688,18.930255651389103,1.0,0.9999559801030065,0.0
1896-01-01,18.98,1896,1,1,0.49999999999999994,0.8660254037844387,18.93,18.93,18.93,18.93,18.93,18.93,0.0,18.93,0.0,18.93,0.0,0.05000000000000071,0.05000000000000071,0.002641310089804616,0.002641310089804616,18.930002442598344,18.930182608135073,1.0026413100898046,1.0026413100898046,0.0
1896-02-01,18.98,1896,2,1,0.8660254037844386,0.5000000000000001,18.98,18.93,18.93,18.93,18.93,18.94666666666667,0.028867513459482724,18.938333333333336,0.020412414523190887,18.934166666666666,0.014433756729719222,0.0,0.05000000000000071,0.0,0.002641310089804616,18.95500122129917,18.94441614866791,1.001759324419423,1.0024206681043968,0.028867513459482724
1896-03-01,18.98,1896,3,1,1.0,6.123233995736766e-17,18.98,18.98,18.93,18.93,18.93,18.963333333333335,0.02886751345947785,18.94666666666667,0.025819888974717535,18.938333333333333,0.019462473604024037,0.0,0.05000000000000071,0.0,0.002641310089804616,18.967500610649587,18.95458296333422,1.0008788890841975,1.0022001232068996,0.02886751345947785
1896-04-01,18.98,1896,4,2,0.8660254037844387,-0.4999999999999998,18.98,18.98,18.98,18.93,18.93,18.98,0.0,18.955,0.027386127875262994,18.9425,0.022613350843321844,0.0,0.0,0.0,0.0,18.973750305324792,18.96184497381016,1.0,1.0019796753332455,0.0
1896-05-01,18.98,1896,5,2,0.49999999999999994,-0.8660254037844387,18.98,18.98,18.98,18.93,18.93,18.98,0.0,18.963333333333335,0.02581988897472441,18.946666666666665,0.024618298195858545,0.0,0.0,0.0,0.0,18.976875152662394,18.967032124150112,1.0,1.001759324419423,0.0
1896-06-01,18.98,1896,6,2,1.2246467991473532e-16,-1.0,18.98,18.98,18.98,18.93,18.93,18.98,0.0,18.971666666666668,0.02041241452320829,18.950833333333332,0.025746432527215774,0.0,0.0,0.0,0.0,18.978437576331196,18.970737231535793,1.0,1.0015390704014777,0.0
1896-07-01,18.98,1896,7,3,-0.4999999999999997,-0.8660254037844388,18.98,18.98,18.98,18.98,18.93,18.98,0.0,18.98,0.0,18.955000000000002,0.02611164839335027,0.0,0.0,0.0,0.0,18.979218788165596,18.973383736811282,1.0,1.0013189132155103,0.0
1896-08-01,18.98,1896,8,3,-0.8660254037844385,-0.5000000000000004,18.98,18.98,18.98,18.98,18.93,18.98,0.0,18.98,0.0,18.959166666666665,0.025746432527219067,0.0,0.0,0.0,0.0,18.9796093940828,18.975274097722345,1.0,1.0010988527976794,0.0
1896-09-01,18.98,1896,9,3,-1.0,-1.8369701987210297e-16,18.98,18.98,18.98,18.98,18.93,18.98,0.0,18.98,0.0,18.963333333333335,0.024618298195865432,0.0,0.0,0.0,0.0,18.979804697041402,18.97662435551596,1.0,1.0008788890841975,0.0
1896-10-01,18.98,1896,10,4,-0.8660254037844386,0.5000000000000001,18.98,18.98,18.98,18.98,18.93,18.98,0.0,18.98,0.0,18.9675,0.022613350843332665,0.0,0.0,0.0,0.0,18.979902348520703,18.977588825368542,1.0,1.0006590220113352,0.0
1896-11-01,18.98,1896,11,4,-0.5000000000000004,0.8660254037844384,18.98,18.98,18.98,18.98,18.93,18.98,0.0,18.98,0.0,18.971666666666668,0.01946247360403979,0.0,0.0,0.0,0.0,18.97995117426035,18.978277732406102,1.0,1.0004392515154177,0.0
1896-12-01,18.98,1896,12,4,-2.4492935982947064e-16,1.0,18.98,18.98,18.98,18.98,18.93,18.98,0.0,18.98,0.0,18.975833333333334,0.014433756729744753,0.0,0.0,0.0,0.0,18.979975587130177,18.9787698088615,1.0,1.0002195775328269,0.0
1897-01-01,18.98,1897,1,1,0.49999999999999994,0.8660254037844387,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979987793565087,18.979121292043928,1.0,1.0,0.0
1897-02-01,18.98,1897,2,1,0.8660254037844386,0.5000000000000001,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979993896782545,18.979372351459947,1.0,1.0,0.0
1897-03-01,18.98,1897,3,1,1.0,6.123233995736766e-17,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979996948391275,18.979551679614246,1.0,1.0,0.0
1897-04-01,18.98,1897,4,2,0.8660254037844387,-0.4999999999999998,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999847419564,18.979679771153034,1.0,1.0,0.0
1897-05-01,18.98,1897,5,2,0.49999999999999994,-0.8660254037844387,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999923709782,18.97977126510931,1.0,1.0,0.0
1897-06-01,18.98,1897,6,2,1.2246467991473532e-16,-1.0,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999961854891,18.97983661793522,1.0,1.0,0.0
1897-07-01,18.98,1897,7,3,-0.4999999999999997,-0.8660254037844388,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999809274453,18.979883298525156,1.0,1.0,0.0
1897-08-01,18.98,1897,8,3,-0.8660254037844385,-0.5000000000000004,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999904637225,18.979916641803683,1.0,1.0,0.0
1897-09-01,18.98,1897,9,3,-1.0,-1.8369701987210297e-16,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999952318614,18.9799404584312,1.0,1.0,0.0
1897-10-01,18.98,1897,10,4,-0.8660254037844386,0.5000000000000001,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999976159306,18.979957470308,1.0,1.0,0.0
1897-11-01,18.98,1897,11,4,-0.5000000000000004,0.8660254037844384,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999988079655,18.97996962164857,1.0,1.0,0.0
1897-12-01,18.98,1897,12,4,-2.4492935982947064e-16,1.0,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999999403983,18.97997830117755,1.0,1.0,0.0
1898-01-01,18.98,1898,1,1,0.49999999999999994,0.8660254037844387,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999997019917,18.979984500841105,1.0,1.0,0.0
1898-02-01,18.98,1898,2,1,0.8660254037844386,0.5000000000000001,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999999850996,18.97998892917222,1.0,1.0,0.0
1898-03-01,18.98,1898,3,1,1.0,6.123233995736766e-17,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999999925498,18.97999209226587,1.0,1.0,0.0
1898-04-01,18.98,1898,4,2,0.8660254037844387,-0.4999999999999998,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999999627488,18.97999435161848,1.0,1.0,0.0
1898-05-01,18.98,1898,5,2,0.49999999999999994,-0.8660254037844387,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999999813742,18.97999596544177,1.0,1.0,0.0
1898-06-01,18.98,1898,6,2,1.2246467991473532e-16,-1.0,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999999906873,18.979997118172694,1.0,1.0,0.0
1898-07-01,18.98,1898,7,3,-0.4999999999999997,-0.8660254037844388,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999999953435,18.979997941551925,1.0,1.0,0.0
1898-08-01,18.98,1898,8,3,-0.8660254037844385,-0.5000000000000004,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999999997672,18.979998529679946,1.0,1.0,0.0
1898-09-01,18.98,1898,9,3,-1.0,-1.8369701987210297e-16,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999999988358,18.97999894977139,1.0,1.0,0.0
1898-10-01,18.98,1898,10,4,-0.8660254037844386,0.5000000000000001,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999999994178,18.979999249836705,1.0,1.0,0.0
1898-11-01,18.98,1898,11,4,-0.5000000000000004,0.8660254037844384,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.97999999999709,18.979999464169076,1.0,1.0,0.0
1898-12-01,18.98,1898,12,4,-2.4492935982947064e-16,1.0,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,0.0,0.0,0.0,0.0,18.979999999998547,18.979999617263626,1.0,1.0,0.0
1899-01-01,18.94,1899,1,1,0.49999999999999994,0.8660254037844387,18.98,18.98,18.98,18.98,18.98,18.98,0.0,18.98,0.0,18.98,0.0,-0.03999999999999915,-0.03999999999999915,-0.0021074815595363283,-0.0021074815595363283,18.979999999999272,18.979999726616875,0.9978925184404637,0.9978925184404637,0.0
1899-02-01,18.94,1899,2,1,0.8660254037844386,0.5000000000000001,18.94,18.98,18.98,18.98,18.98,18.96666666666667,0.02309401076757614,18.973333333333333,0.016329931618572734,18.976666666666667,0.011547005383797533,0.0,-0.03999999999999915,0.0,-0.0021074815595363283,18.95999999999964,18.96857123329777,0.9985940246045694,0.9980678025645531,0.02309401076757614
1899-03-01,18.94,1899,3,1,1.0,6.123233995736766e-17,18.94,18.94,18.98,18.98,18.98,18.953333333333333,0.02309401076757614,18.96666666666667,0.02065591117978247,18.973333333333333,0.015569978883232275,0.0,-0.03999999999999915,0.0,-0.0021074815595363283,18.949999999999818,18.960408023784122,0.9992965177629266,0.9982431482782854,0.02309401076757614
1899-04-01,18.94,1899,4,2,0.8660254037844387,-0.4999999999999998,18.94,18.94,18.94,18.98,18.98,18.94,0.0,18.96,0.021908902300210628,18.97,0.018090680674665682,0.0,0.0,0.0,0.0,18.944999999999908,18.9545771598458,1.0,0.9984185556141277,0.0
